ts_code,symbol,name,area,industry,market,exchange,list_date,is_hs,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,profit_dedt,bps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,roe,roe_waa,roe_dt,roe_yearly,netprofit_margin,gross_margin,assets_turn,ca_turn,debt_to_assets,current_ratio,quick_ratio,cash_ratio,op_income,fcff,fcfe,eps_5y_cagr,revenue_5y_cagr,data_years,trade_date,close,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv,circ_mv,value_score,quality_score,total_score,rating,rank
300258.SZ,300258,精锻科技,江苏,汽车配件,创业板,SZSE,20110826,S,20241231,0.3315,0.3395,4.2037,4.2037,121509566.93,7.5906,2.6031,0.5104,3.4392,4.2317,4.22,3.22,4.2317,7.8668,,0.3035,0.7621,46.3935,1.3963,1.1203,1.0968,128574000.26,-128861465.5214,569350236.2186,(-0.1801578693300696+0j),-0.018751591573818,3,20260227.0,15.55,56.9698,67.1442,1.9289,4.4921,4.4382,0.452,0.452,909748.4629,886180.4086,20.0,23.0,21.5,D,534
002564.SZ,2564,天沃科技,江苏,化工机械,主板,SZSE,20110310,S,20241231,0.03,0.03,2.8685,2.8685,-23207193.3,0.1609,3.7167,0.0896,-4.6502,19.041,19.03,-18.3823,19.041,1.0742,,0.3805,0.5997,93.8526,1.4529,1.1923,0.8033,28560389.21,271970188.9246,-746315615.0154,(-0.85361498905772+0j),-0.1916671647024268,3,20260227.0,7.66,273.6918,86.3637,33.4324,2.6704,2.4223,,,657920.8294,657920.8294,10.0,33.0,21.5,D,535
603950.SH,603950,长源东谷,湖北,汽车配件,主板,SSE,20200526,H,20241231,0.74,0.74,5.9226,5.9226,216567400.0,8.2796,3.0144,0.4532,3.8655,8.9376,8.95,8.4022,8.9376,11.9906,,0.4096,0.9855,46.6906,1.447,1.0969,0.8264,216776316.97,93870181.6402,227870181.6402,,0.1418617192904661,3,20260227.0,44.51,62.6264,41.3004,4.9812,7.5153,6.2795,0.4838,0.2755,1442706.1908,1440373.8668,10.0,33.0,21.5,D,536
300260.SZ,300260,新莱应材,江苏,机械基件,创业板,SZSE,20110906,S,20241231,0.56,0.56,6.9862,6.9862,226638128.81,4.7784,0.9239,0.1963,2.7691,12.1414,12.05,12.1572,12.1414,7.9414,,0.6038,0.9794,61.5258,1.3205,0.6555,0.6209,249437879.94,278956003.0607,498270492.0507,(-0.011628961411624283+0j),0.0166421049648557,4,20260227.0,57.43,103.4727,134.9571,11.2681,8.2205,7.9604,0.104,0.104,2342034.1767,1651898.9751,0.0,43.0,21.5,D,537
688226.SH,688226,威腾电气,江苏,电气设备,科创板,SSE,20210707,H,20241231,0.61,0.61,22.2403,22.2403,91774101.67,10.6468,6.2894,0.2465,2.9211,7.0303,8.94,6.8009,7.0303,2.9431,,0.8694,1.1985,64.5761,1.2619,1.0877,1.0235,124864286.16,308187306.2143,653596609.1543,(-0.10993944463997729+0j),0.10379323689454,3,20260227.0,43.82,87.1943,260.1336,4.8282,2.3765,2.1497,0.3448,0.3448,827214.3286,827214.3286,15.0,28.0,21.5,D,538
603657.SH,603657,春光科技,浙江,家用电器,主板,SSE,20180730,N,20241231,0.1,0.1,15.5548,15.5548,9338908.61,6.8853,2.9207,0.5043,2.6841,1.5094,1.51,0.9847,1.5094,,,0.9827,1.3797,59.7757,1.219,0.96,0.9023,4717700.97,-152667266.3828,34178173.6172,-0.2546440075000701,0.084577643574885,3,20260227.0,28.93,273.2218,271.0176,4.148,1.8427,1.562,0.1203,0.1203,391104.8147,391104.8147,20.0,23.0,21.5,D,539
300997.SZ,300997,欢乐家,广东,软饮料,创业板,SZSE,20210602,S,20241231,0.3453,0.3453,4.1448,4.1448,144795004.49,2.5343,0.6985,0.2182,1.5128,11.2607,12.11,11.0632,11.2607,7.946,,0.8664,1.5504,44.8054,1.2636,0.975,0.8988,192485466.64,26581925.3182,273747832.4582,(-0.25635297993279327+0j),-0.0177896867958626,3,20260227.0,22.49,66.7577,132.6955,9.6841,5.3046,6.3205,1.2752,1.2752,983877.8453,868130.3187,5.0,38.0,21.5,D,540
600703.SH,600703,三安光电,湖北,半导体,主板,SSE,19960528,H,20241231,0.05,0.05,3.2283,3.2283,-511016467.08,7.3899,4.2396,0.2251,2.3063,0.6727,0.68,-1.3596,0.6727,1.5868,,0.276,0.749,37.527,1.6206,1.2047,1.1147,-551800106.25,1622858441.2425,3843432454.3325,(-0.10609646490343239+0j),0.0465125257137244,4,20260227.0,16.7,329.5149,883.726,2.3569,5.1731,4.6112,0.113,0.113,8331661.2741,8331661.2741,15.0,27.0,21.0,D,541
603318.SH,603318,水发燃气,辽宁,供气供热,主板,SSE,20150424,N,20241231,0.22,,5.6418,5.6418,11017500.79,3.2412,1.6947,0.0635,0.4135,6.5629,6.11,0.7044,6.5629,6.4191,,0.5899,2.05,56.3619,0.6588,0.5563,0.5002,135309970.96,135449293.2169,-347156715.1331,(0.17260393995585743+0j),-0.1005109173692893,3,20260227.0,8.02,35.8676,,2.5921,1.4215,1.4603,0.8479,0.8479,368174.881,368174.881,25.0,17.0,21.0,D,542
300691.SZ,300691,联合光电,广东,元器件,创业板,SZSE,20170811,S,20241231,0.14,0.14,6.9882,6.9882,28205325.16,5.9726,3.541,0.3458,1.2072,2.376,2.39,1.7378,2.376,1.7503,,0.6684,1.1328,46.6754,1.6691,1.254,1.0067,18528470.97,-215429903.2789,2091071.5511,(-0.23623738417402662+0j),0.0688592563389089,3,20260227.0,17.99,125.514,,3.0046,2.5743,2.4348,0.4447,0.4447,484018.73,397107.8779,15.0,27.0,21.0,D,543
605033.SH,605033,美邦股份,陕西,农药化肥,主板,SSE,20210916,N,20241231,0.27,0.27,6.5498,6.5498,21875494.53,8.3185,3.3977,0.2111,3.7097,3.2927,3.28,1.9542,3.2927,4.1624,,0.4983,0.8167,39.6004,1.7796,1.3501,1.1941,17160424.73,189476834.8372,261476834.8372,-0.14368851375431668,0.0820253406071944,4,20260227.0,24.9,91.3333,113.0482,2.9516,3.8017,3.8623,0.6024,0.6024,336648.0,336648.0,15.0,27.0,21.0,D,544
603933.SH,603933,睿能科技,福建,元器件,主板,SSE,20170706,N,20241231,0.1779,0.1779,9.3298,9.3298,29132583.25,6.241,2.3143,0.2531,2.5679,2.8656,2.87,2.2606,2.8656,2.0629,,0.8431,1.1731,43.4228,1.7057,1.1057,0.9679,5861342.52,-39405000.7291,12600401.8409,(-0.20867960851168732+0j),0.0299022937335993,3,20260227.0,23.54,132.2974,285.7025,3.7019,2.5231,2.2994,0.2549,0.2549,488559.9296,488559.9296,15.0,27.0,21.0,D,545
603458.SH,603458,勘设股份,贵州,建筑工程,主板,SSE,20170809,N,20241231,-0.99,-0.99,4.9152,4.9152,-307315934.65,9.7916,2.3147,0.7352,5.6188,-9.6518,-9.63,-9.6771,-9.6518,,,0.2346,0.3027,48.9495,1.6832,1.6141,1.2661,-372489772.56,-27896597.24,-177944866.35,(-0.9999999999999999+2.345207879911715j),-0.1298421022578696,3,20260227.0,10.62,,,1.1388,2.1606,2.2161,,,325104.2339,325104.2339,30.0,12.0,21.0,D,546
600108.SH,600108,亚盛集团,甘肃,种植业,主板,SSE,19970818,H,20241231,0.0493,0.0493,2.153,2.153,46212114.61,2.2006,0.2414,0.1867,0.7389,2.27,2.27,1.0918,2.27,2.29,,0.4515,0.9572,55.269,1.8996,1.2368,0.9724,42748727.44,-372744010.8023,-68704010.8023,(-0.04095040826712981+0j),0.0230191351508033,3,20260227.0,3.97,80.448,81.4444,1.7915,1.8439,1.7871,0.1385,0.1385,772925.303,772925.303,30.0,12.0,21.0,D,547
002791.SZ,2791,坚朗五金,广东,其他建材,主板,SZSE,20160329,S,20241231,0.27,0.27,18.7563,18.7563,47482688.52,16.1151,4.7949,0.4905,9.8246,1.6678,1.7,0.88,1.6678,1.8267,,0.6736,0.9679,39.6663,1.8442,1.4868,1.3482,68604496.41,66347158.34,-156460467.85,(-0.4829635093407165+0j),-0.1207741643036666,3,20260227.0,24.71,97.1728,118.6759,1.5726,1.3174,1.4516,0.7993,0.7993,874449.8671,472643.6978,30.0,12.0,21.0,D,548
002428.SZ,2428,云南锗业,云南,小金属,主板,SZSE,20100608,S,20241231,0.08,0.08,1.175,1.175,26160297.83,2.2287,0.5062,0.1252,0.5842,3.6979,3.68,1.822,3.6979,6.2637,,0.2666,0.613,52.526,1.877,1.0614,0.991,7599590.98,114432613.8099,283993553.6899,(1.8284271247461903+0j),0.0686422725755089,3,20260227.0,48.26,593.6386,754.6112,21.6563,41.0731,29.6383,0.0622,0.0622,3151957.12,3151549.9263,0.0,42.0,21.0,D,549
603968.SH,603968,醋化股份,江苏,化工原料,主板,SSE,20150518,N,20241231,-0.4987,-0.4987,14.2413,14.2413,-117872766.34,8.8012,2.1057,0.507,5.2633,-5.4368,-5.36,-6.1727,-5.4368,,,0.8558,1.3716,42.8727,1.777,1.5593,1.4333,-126458534.14,96152432.08,-30882885.89,(-0.9999999999999999+1.7966167413253045j),-0.00456781017847,3,20260227.0,16.02,,,1.8139,1.1092,1.193,,,327576.96,327576.96,30.0,12.0,21.0,D,550
601279.SH,601279,英利汽车,吉林,汽车配件,主板,SSE,20210415,H,20241231,0.031,0.031,2.9591,2.9591,39091492.5,2.6964,0.722,0.0361,0.9428,1.144,1.13,0.9161,1.144,,,0.5768,1.0738,39.4435,1.5181,1.1255,0.9593,-11511079.13,41592705.27,-142754084.25,-0.3345248743513076,-0.0606570277765161,3,20260227.0,4.48,145.5209,,1.683,1.514,1.6264,0.2232,0.2232,710432.1213,710432.1213,30.0,12.0,21.0,D,551
002685.SZ,2685,华东重机,江苏,机床制造,主板,SZSE,20120612,S,20241231,0.1221,0.1221,1.1752,1.1752,-139470116.24,1.5191,3.001,0.0327,-2.5307,8.3125,8.31,-9.4221,8.3125,7.0318,,0.3849,0.5355,50.7773,1.5135,1.1277,0.9716,-142959101.71,241924613.4786,313500613.4786,,0.3284688758066878,3,20260227.0,7.5,61.4221,58.4873,4.8112,6.3818,8.8041,,,755767.9808,755667.237,5.0,37.0,21.0,D,552
603755.SH,603755,日辰股份,山东,食品,主板,SSE,20190828,N,20241231,0.6539,0.6539,4.1042,4.1042,55374319.1,7.3813,3.5222,0.5,2.665,8.934,9.0,7.7471,8.934,15.7777,,0.4119,1.2488,27.4226,1.6608,1.4645,1.3266,72193017.69,-117290027.3857,-79478851.1357,0.07107095117743745,0.0610933120085162,3,20260227.0,33.01,50.9764,38.656,4.5211,8.0429,6.9512,1.3436,1.4929,325523.761,325523.761,15.0,27.0,21.0,D,553
603045.SH,603045,福达合金,浙江,小金属,主板,SSE,20180517,N,20241231,0.3369,0.3369,28.4297,28.4297,10730532.83,7.1683,1.6095,0.5525,4.0138,4.7911,4.79,1.1266,4.7911,1.1851,,1.6141,2.3511,61.21,1.8606,1.0373,0.8629,11133765.85,-230293078.32,-106098078.32,(0.05690228513250095+0j),0.1744613084274469,3,20260227.0,32.12,95.3373,73.0337,4.2702,1.1298,0.934,0.1899,0.1899,435049.8379,435049.8379,25.0,17.0,21.0,D,554
600288.SH,600288,大恒科技,北京,元器件,主板,SSE,20001129,H,20241231,-0.0733,-0.0733,4.0357,4.0357,-20590915.41,4.2001,0.4703,0.3345,2.4003,-1.7271,-1.73,-1.1108,-1.7271,,,0.5556,0.7846,29.1448,2.4708,1.9819,1.8387,-103593868.63,80562552.61,58352552.61,(-0.5688226698052832+0.7468210429691515j),-0.0890388080047183,4,20260227.0,16.03,,162.3199,3.6787,3.972,3.6601,,,700190.4,700190.4,10.0,30.0,20.0,D,555
600231.SH,600231,凌钢股份,辽宁,普钢,主板,SSE,20000511,H,20241231,-0.59,-0.59,6.3451,6.3451,-1470549542.04,1.9578,0.2111,0.3459,0.4229,-25.7234,-25.62,-22.5371,-25.7234,,,1.1412,4.045,63.1145,0.5749,0.3138,0.2314,-1889613428.46,-2604176393.09,-1156044773.08,,-0.0563022998847646,3,20260227.0,2.48,,,1.4995,0.3905,0.4425,,,706706.7912,697858.1512,40.0,0.0,20.0,D,556
600847.SH,600847,万里股份,重庆,电气设备,主板,SSE,19940324,N,20241231,-0.26,-0.26,3.7698,3.7698,-38771467.46,3.5726,4.9811,,-2.4086,-6.5088,-6.51,-6.4039,-6.5088,,,0.8627,1.1822,11.6896,6.3799,4.7807,3.9685,-39456600.17,100693089.61,100693089.61,,0.0418537599521362,3,20260227.0,14.3,,,4.2607,3.7933,3.9422,,,219200.982,219200.982,10.0,30.0,20.0,D,557
300289.SZ,300289,利德曼,北京,医疗保健,创业板,SZSE,20120216,N,20241231,-0.1381,-0.1381,0.6805,0.6805,-97472116.76,3.0553,1.1228,0.1376,0.7948,-4.4116,-4.41,-5.7257,-4.4116,,,0.1969,0.3346,5.6978,13.6348,12.5332,12.3659,-95891868.27,12831857.27,12831857.27,(-0.9999999999999999+2.1455380055672126j),-0.1044007218908937,3,20260227.0,7.05,,,2.3174,10.3593,11.2587,,,383528.0983,382925.3233,10.0,30.0,20.0,D,558
002040.SZ,2040,南京港,江苏,港口,主板,SZSE,20050325,S,20241231,0.3162,0.3119,2.0083,2.0083,142842841.42,6.677,3.251,0.2958,2.1726,4.7561,4.76,4.4389,4.7561,19.535,,0.1919,1.1596,24.5609,1.1769,1.1691,1.1175,225192744.07,259956804.5087,246316804.5087,(-0.0412580918142631+0j),0.0247933100110853,3,20260227.0,10.88,34.6871,31.3176,1.5715,5.3958,5.1589,0.8732,0.8732,530886.3197,528850.0842,20.0,20.0,20.0,D,559
603499.SH,603499,翔港科技,上海,广告包装,主板,SSE,20171016,H,20241231,0.31,0.31,4.0961,4.0961,58975922.59,3.8038,1.9151,0.1121,0.7765,9.2419,8.84,8.2921,9.2419,8.9766,,0.6498,1.7361,43.5021,0.9385,0.7587,0.7081,59379719.61,63736421.3764,273635859.0564,(0.9789458048402027+0j),0.0588584274682713,4,20260227.0,22.62,104.1321,53.54,7.8282,7.7313,6.5772,0.6316,0.6316,684468.5102,684468.5102,0.0,40.0,20.0,D,560
605108.SH,605108,同庆楼,安徽,酒店餐饮,主板,SSE,20200716,H,20241231,0.39,,9.711,9.711,93659981.95,8.595,2.8538,0.4327,4.4235,4.4725,4.53,4.1854,4.4725,3.964,,0.5401,4.4085,58.3488,0.4573,0.3715,0.1867,130457609.24,-625050196.5624,334208007.8576,(-0.30663872564936523+0j),0.0168462886279485,4,20260227.0,19.14,49.7221,106.139,2.2278,1.971,1.947,0.6245,0.6245,497640.0,497640.0,25.0,15.0,20.0,D,561
688232.SH,688232,新点软件,江苏,软件服务,科创板,SSE,20211117,H,20241231,0.63,0.63,6.5039,6.5039,113530799.31,16.7941,11.7564,0.5017,4.011,3.6626,3.67,2.0357,3.6626,9.4678,,0.3178,0.3794,17.2082,5.1928,4.8241,4.7301,78167875.18,-13273444.9235,-13273444.9235,(0.033342445740758064+0j),-0.0623483865070509,3,20260227.0,27.01,42.5748,77.9761,1.6975,4.052,4.4806,1.3328,1.3328,869673.3145,869673.3145,25.0,15.0,20.0,D,562
688718.SH,688718,唯赛勃,上海,塑料,科创板,SSE,20210728,N,20241231,0.22,0.22,2.1596,2.1596,38860486.32,4.4437,1.4418,0.2176,1.8264,5.0258,4.97,5.0613,5.0258,9.8423,,0.4205,1.2695,15.243,2.411,1.4482,1.1385,31444358.34,73696630.6839,73696630.6839,-0.0878198548276794,-0.011736748278411,3,20260227.0,15.86,71.4144,59.769,3.4544,7.344,6.5615,0.7276,0.7276,275574.461,275574.461,5.0,35.0,20.0,D,563
688273.SH,688273,麦澜德,江苏,医疗保健,科创板,SSE,20220811,N,20241231,1.0309,1.0309,4.2455,4.2455,82002994.57,13.122,9.8454,0.4123,2.3868,7.6435,7.5918,6.1703,7.6435,25.6506,,0.2756,0.3907,12.9096,6.1468,5.6985,5.6084,91059399.4,-13356348.429,-13084348.429,(0.0713262454980883+0j),0.1195513095095144,3,20260227.0,46.34,45.6187,45.4038,3.4396,10.9151,10.7369,1.4775,1.4775,463400.0,463400.0,15.0,25.0,20.0,D,564
600571.SH,600571,信雅达,浙江,软件服务,主板,SSE,20021101,H,20241231,0.15,0.15,4.2185,4.2185,6658141.37,2.5715,0.7666,0.3225,0.4823,6.0072,6.06,0.5542,6.0072,3.9655,,1.0836,1.4703,27.4021,2.7528,2.5516,2.4231,-227907.27,-19655261.33,644738.67,(-0.1878347391852898+0j),-0.0256139217455328,4,20260227.0,15.97,103.1845,74.193,6.2138,3.7857,3.5765,0.2943,0.2943,744710.3395,731029.4697,5.0,35.0,20.0,D,565
600561.SH,600561,江西长运,江西,公共交通,主板,SSE,20020716,N,20241231,0.04,0.04,5.4997,5.4997,-44436670.57,3.2122,2.3637,0.4919,-0.754,1.2177,1.2,-4.905,1.2177,1.5047,,0.3468,2.0573,75.2232,0.2775,0.2694,0.2144,-466497736.01,61507567.5743,141986494.9343,,0.0077626063690339,3,20260227.0,7.18,185.1507,,2.2554,1.3055,1.3539,,,204254.3424,204254.3424,25.0,15.0,20.0,D,566
688230.SH,688230,芯导科技,上海,半导体,科创板,SSE,20211201,H,20251231,0.9,0.9,3.347,3.347,68886393.66,19.3069,15.2448,0.5,2.5621,4.6819,4.69,3.0382,4.6819,26.9692,,0.169,0.1831,2.5289,37.2379,36.4297,36.3455,65907136.46,396926730.0813,396926730.0813,0.0476454436543674,0.1083285237524527,3,20260227.0,69.61,77.1164,77.1164,3.6054,20.7977,20.7977,1.1493,1.1493,818613.6,818613.6,10.0,30.0,20.0,D,567
300376.SZ,300376,易事特,广东,电气设备,创业板,SZSE,20140127,S,20241231,0.08,0.08,1.3074,1.3074,159052902.63,2.9388,0.1823,0.1726,1.6481,2.7372,2.72,2.3008,2.7372,5.5469,,0.2365,0.398,42.4835,2.4276,2.0283,1.9186,155560957.72,905076536.3885,966579131.0885,(-0.42264973081037416+0j),-0.2030541661238069,3,20260227.0,7.3,89.8239,219.4391,2.5388,5.5838,5.3204,0.2846,0.2846,1699615.5475,1699027.4777,10.0,30.0,20.0,D,568
600550.SH,600550,保变电气,河北,电气设备,主板,SSE,20010228,H,20241231,0.052,0.052,2.5741,2.5741,91092802.98,0.3257,2.1568,0.1768,-3.0202,17.4025,17.4,16.4575,17.4025,2.4578,,0.6875,0.8926,90.6331,0.89,0.5829,0.4967,65132040.84,308404756.0955,393904756.0955,,0.170129107261064,3,20260227.0,17.48,334.1862,203.9164,41.1171,6.7907,5.3033,,,3218991.783,3218991.783,0.0,40.0,20.0,D,569
301314.SZ,301314,科瑞思,广东,元器件,创业板,SZSE,20230328,N,20241231,0.32,0.32,3.0693,3.0693,10573125.76,18.9073,12.3741,0.3904,5.1429,1.7146,1.72,1.0129,1.7146,11.9382,,0.1456,0.24,8.0891,9.8855,9.5857,7.7482,3382626.03,41756547.98,41756547.98,(-0.3089052595349119+0j),-0.1190152542251549,3,20260227.0,48.2,148.7902,178.4412,2.5444,15.7039,15.3775,0.4149,0.4149,266305.0,78325.0,10.0,30.0,20.0,D,570
301338.SZ,301338,凯格精机,广东,专用机械,创业板,SZSE,20220816,S,20241231,0.66,0.66,8.0508,8.0508,63581566.4,13.7768,9.0267,0.4625,3.2795,4.9003,4.91,4.4184,4.9003,8.3595,,0.3842,0.4667,35.7876,2.2179,1.6409,1.5063,47637373.01,90743124.8911,90226053.8811,0.10437343607370297,0.0499740196286262,4,20260227.0,149.71,225.8935,107.8222,10.1732,18.5957,15.1109,0.1336,0.1336,1592914.4,885534.65,0.0,40.0,20.0,D,571
600871.SH,600871,石化油服,北京,石油开采,主板,SSE,19950411,H,20241231,0.033,0.033,4.2728,4.2728,133487000.0,0.4557,0.6175,0.0106,-1.1899,7.5768,7.58,1.6013,7.5768,,,1.0635,1.9622,88.8172,0.6363,0.6215,0.2906,873703000.0,280606391.3651,2742232391.3651,,,3,20260227.0,3.21,96.3451,97.4384,6.3743,0.7504,0.7478,,,6085211.7124,4348590.9647,20.0,20.0,20.0,D,572
603258.SH,603258,电魂网络,浙江,互联网,主板,SSE,20161026,H,20241231,0.12,0.12,2.2511,2.2511,5299238.57,8.9645,3.2862,0.5539,4.2863,1.3699,1.37,0.2374,1.3699,5.3216,,0.2083,0.3404,14.6606,4.2741,4.2718,4.1764,29297104.2,24353602.3153,24353602.3153,(-0.27768488148538484+0j),-0.0979306932814025,3,20260227.0,19.11,152.4208,,2.1475,8.4673,10.8275,,,466086.5937,461203.3199,10.0,30.0,20.0,D,573
300473.SZ,300473,德尔股份,辽宁,汽车配件,创业板,SZSE,20150612,N,20241231,0.22,0.22,29.896,29.896,26016651.06,10.2803,14.0159,0.6277,-5.0735,2.0819,2.08,1.6703,2.0819,,,1.1487,2.1788,57.8915,1.1275,0.7139,0.6325,32839456.62,268324744.782,-136833472.378,(0.5634719199411433+0j),0.0228409419664974,3,20260227.0,36.1,192.2167,71.2256,3.0404,1.381,1.3059,,,623311.2026,541680.4567,20.0,20.0,20.0,D,574
300463.SZ,300463,迈克生物,四川,医疗保健,创业板,SZSE,20150528,S,20241231,0.2091,0.207,4.1614,4.1614,138264333.61,10.399,2.9116,0.5,6.3239,1.9885,1.98,2.1682,1.9885,4.6597,,0.3167,0.6484,19.4657,3.0433,2.2894,1.9525,136233944.66,-94797167.4394,-21924762.2094,(-0.36193560808935654+0j),-0.0618311748406653,3,20260227.0,11.82,56.3633,,1.1298,2.8042,3.2354,0.8855,0.8855,714715.9496,581307.7891,25.0,15.0,20.0,D,575
301456.SZ,301456,盘古智能,山东,电气设备,创业板,SZSE,20230714,N,20241231,0.42,0.42,3.2407,3.2407,45055584.07,14.2758,10.5818,0.4251,2.2685,2.9863,2.98,2.1505,2.9863,13.0749,,0.212,0.2564,8.3578,9.7955,9.174,8.7121,45426281.26,524524773.492,524524773.492,(-0.3051916662203489+0j),0.0846119308356827,3,20260227.0,31.37,75.4319,69.8462,2.144,9.8013,7.7271,0.6376,0.6376,471954.7643,189788.7133,10.0,30.0,20.0,D,576
603682.SH,603682,锦和商管,上海,房产服务,主板,SSE,20200421,N,20251231,-0.25,-0.25,2.0034,2.0034,-217602142.03,1.577,1.25,0.319,-0.9921,-13.4707,-13.54,-24.6614,-13.4707,,,0.1885,1.865,84.1039,0.6451,0.6451,0.5556,-298895385.83,417028849.87,417027198.99,(-0.9999999999999999+1.0910894511799618j),-0.0422601120540209,3,20260227.0,8.41,269.3471,63.1189,4.1836,3.9423,4.1291,3.9239,3.9239,397372.5,397372.5,25.0,15.0,20.0,D,577
000810.SZ,810,创维数字,四川,家用电器,主板,SZSE,19980602,S,20241231,0.2197,0.2197,7.5579,7.5579,201886115.52,5.6007,1.2803,0.3645,3.102,3.9157,3.92,3.152,3.9157,2.7081,,0.7865,0.9859,39.7146,2.0641,1.6828,1.6065,107513792.58,-305630119.7403,-333259113.2703,(-0.3545762152164258+0j),-0.0955671338018578,3,20260227.0,11.88,54.4834,136.3973,2.1186,1.5718,1.6017,1.0861,0.4177,1366432.3479,1319400.1359,25.0,15.0,20.0,D,578
688758.SH,688758,赛分科技,江苏,化工原料,科创板,SSE,20250110,H,20241231,0.2324,0.2324,0.8608,0.8608,77845095.4,2.9689,1.3195,0.0447,0.6026,8.1665,8.17,7.465,8.1665,27.41,,0.2762,0.6158,7.1276,14.4841,12.1794,4.8503,89658059.75,-227632210.9648,-227648462.9848,0.2739328977355757,0.1342417112119429,3,20260227.0,20.11,98.3454,67.6043,6.3463,26.5488,20.9719,0.3332,0.3332,837509.2729,599647.3644,0.0,40.0,20.0,D,579
600903.SH,600903,贵州燃气,贵州,供气供热,主板,SSE,20171107,H,20241231,0.05,0.05,5.8087,5.8087,62579366.96,2.578,0.235,0.0523,1.1795,1.9962,2.02,1.9982,1.9962,1.6884,,0.603,2.7843,64.2104,0.7329,0.6157,0.5206,144174896.6,-422762966.9969,206718181.1431,(-0.15484574527148343+0j),0.0466640931698785,3,20260227.0,6.79,124.9024,,2.6063,1.1689,1.1651,0.7405,0.5196,780856.388,780856.388,25.0,15.0,20.0,D,580
300753.SZ,300753,爱朋医疗,江苏,医疗保健,创业板,SZSE,20181213,N,20241231,0.0857,0.0857,3.2036,3.2036,6231609.6,5.5507,2.624,0.4191,1.5076,1.5475,1.55,0.8929,1.5475,2.6981,,0.4687,0.8966,18.0226,3.6494,3.1502,2.917,-1161882.3,-1423412.4239,7776587.5761,0.1421094531804472,-0.0219926519732507,3,20260227.0,34.39,401.3422,,6.3749,10.7349,11.3865,0.189,0.189,433479.072,302307.9121,0.0,40.0,20.0,D,581
603698.SH,603698,航天工程,北京,专用机械,主板,SSE,20150128,H,20241231,0.35,0.35,6.3615,6.3615,178250788.4,6.3433,1.7458,0.4698,3.1137,5.6716,5.67,5.3432,5.6716,6.6817,,0.4876,0.7401,41.7256,2.1798,2.073,1.6032,232727939.26,-141091394.2059,119399514.8941,0j,0.102060178719642,3,20260227.0,34.89,98.8375,95.3522,5.4174,5.4845,3.954,0.4672,0.4672,1870069.11,1870069.11,5.0,35.0,20.0,D,582
003042.SZ,3042,中农联合,山东,农药化肥,主板,SZSE,20210406,N,20241231,-0.86,-0.86,14.1327,14.1327,-127631830.13,9.5098,5.677,0.3108,2.479,-8.6571,-8.67,-9.0233,-8.6571,,,0.5246,1.3892,65.5576,0.7111,0.4558,0.3764,-142508681.5,38919174.87,132599101.26,,0.0945045644384519,3,20260227.0,18.84,,,2.0447,1.3331,1.3454,,,268432.32,239957.0636,25.0,15.0,20.0,D,583
688318.SH,688318,财富趋势,深圳,软件服务,科创板,SSE,20200427,H,20241231,1.66,1.66,2.1263,2.1263,271312252.68,19.7458,9.0365,0.5,9.1889,8.629,8.66,7.7027,8.629,,,0.1043,0.1379,5.4436,11.3098,11.3062,10.4381,248753710.69,965499928.7485,965499928.7485,-0.11316319159559685,-0.1385765520870912,4,20260227.0,127.64,107.5573,103.7987,8.5149,84.0421,88.6942,0.2798,0.2798,3269108.9406,3269108.9406,0.0,40.0,20.0,D,584
300179.SZ,300179,四方达,河南,矿物制品,创业板,SZSE,20110215,S,20241231,0.242,0.242,1.0804,1.0804,95445055.43,2.5222,0.2492,0.2423,1.0764,9.6793,9.8,7.8553,9.6793,17.5397,,0.2766,0.5054,28.7672,2.8065,2.0384,1.8519,38508811.57,-33520271.08,34212544.76,(-0.07543436263135084+0j),-0.0160790893456227,3,20260227.0,27.76,114.6495,162.065,11.3083,25.6837,25.2744,0.7166,0.7166,1348369.6297,1038173.6933,0.0,40.0,20.0,D,585
600935.SH,600935,华塑股份,安徽,化工原料,主板,SSE,20211126,H,20241231,-0.1222,-0.1222,1.4582,1.4582,-445122099.19,1.6844,0.3745,0.0464,0.2631,-6.9857,-6.97,-7.2523,-6.9857,,,0.5216,4.115,42.6195,0.3787,0.3042,0.2205,-473370851.0,-720233708.12,177626291.88,(-0.9999999999999998+3.769522824653194j),-0.0411663559295334,3,20260227.0,2.91,,,1.7473,2.0453,2.1771,,,1046068.7743,1020653.9273,25.0,15.0,20.0,D,586
002495.SZ,2495,佳隆股份,广东,食品,主板,SZSE,20101102,N,20241231,0.0266,0.0266,0.286,0.286,24686521.6,1.1938,0.0587,0.0668,0.0968,2.2091,2.2,2.2082,2.2091,8.2381,,0.2294,0.6967,4.3014,12.2945,11.2632,10.9894,25733144.08,20098772.6468,20098772.6468,,0.0150169289200237,3,20260227.0,2.8,106.0788,131.3878,2.3872,9.7893,10.1036,0.2802,0.2802,261975.168,196216.582,10.0,30.0,20.0,D,587
